bin_start,bin_end,bin_midpoint,count,probability
0.000295,0.0366926054,0.0184938027,12424537,0.024470318832444868
0.0366926054,0.07309021080000001,0.05489140810000001,27653219,0.05446344484896477
0.07309021080000001,0.10948781620000002,0.09128901350000002,30627984,0.06032229077630982
0.10948781620000002,0.1458854216,0.12768661890000002,28207432,0.05555497597089598
0.1458854216,0.18228302700000001,0.16408422430000003,27980590,0.05510820712433136
0.18228302700000001,0.21868063240000002,0.2004818297,22472460,0.04425985943374502
0.21868063240000002,0.2550782378,0.2368794351,12573028,0.024762774166092197
0.2550782378,0.29147584320000003,0.2732770405,9448635,0.01860923356591861
0.29147584320000003,0.32787344860000006,0.30967464590000005,8067398,0.01588886581513887
0.32787344860000006,0.36427105400000004,0.3460722513000001,6210288,0.012231258790674162
0.36427105400000004,0.4006686594,0.3824698567,5514165,0.010860233716935156
0.4006686594,0.43706626480000005,0.41886746210000003,5149680,0.010142374841417808
0.43706626480000005,0.4734638702000001,0.45526506750000006,6076711,0.011968176811950811
0.4734638702000001,0.5098614756000001,0.4916626729000001,5610718,0.011050396351907311
0.5098614756000001,0.5462590810000001,0.5280602783000001,5570654,0.010971489680881817
0.5462590810000001,0.5826566864000001,0.5644578837,3828828,0.007540936287170477
0.5826566864000001,0.6190542918000002,0.6008554891000002,3124283,0.006153323953463003
0.6190542918000002,0.6554518972000002,0.6372530945000001,3535900,0.006964010035918587
0.6554518972000002,0.6918495026000001,0.6736506999000001,4050296,0.007977120957165336
0.6918495026000001,0.7282471080000001,0.7100483053000002,3863214,0.007608660048898778
0.7282471080000001,0.7646447134000002,0.7464459107000001,2380643,0.004688713409298717
0.7646447134000002,0.8010423188000001,0.7828435161000001,2156696,0.0042476463102535346
0.8010423188000001,0.8374399242000001,0.8192411215000002,3032681,0.005972912389982639
0.8374399242000001,0.8738375296000002,0.8556387269000001,4186587,0.008245548201093439
0.8738375296000002,0.9102351350000002,0.8920363323000002,2800614,0.005515852824665318
0.9102351350000002,0.9466327404000002,0.9284339377000002,1962562,0.0038652963783230446
0.9466327404000002,0.9830303458000001,0.9648315431000002,1792054,0.0035294782207947193
0.9830303458000001,1.0194279512,1.0012291485,1754860,0.003456224059399896
1.0194279512,1.0558255566,1.0376267539000001,1662922,0.003275150738694479
1.0558255566,1.092223162,1.0740243593,1423438,0.002803483276537199
1.092223162,1.1286207674000002,1.1104219647,1364346,0.002687100663611918
1.1286207674000002,1.1650183728,1.1468195701000001,1463588,0.002882559325900057
1.1650183728,1.2014159782,1.1832171755,1374755,0.0027076013509797383
1.2014159782,1.2378135836000002,1.2196147809000002,1288832,0.0025383746663121196
1.2378135836000002,1.274211189,1.2560123863000001,1192061,0.0023477826769498986
1.274211189,1.3106087944000002,1.2924099917,1009850,0.001988915278931074
1.3106087944000002,1.3470063998000001,1.3288075971000002,935260,0.0018420091140001747
1.3470063998000001,1.3834040052,1.3652052025,874800,0.0017229322038014592
1.3834040052,1.4198016106000002,1.4016028079000002,824450,0.0016237670958208883
1.4198016106000002,1.4561992160000001,1.4380004133000002,789128,0.0015541998675370804
1.4561992160000001,1.4925968214,1.4743980187,756513,0.0014899641178491693
1.4925968214,1.5289944268000002,1.5107956241,756129,0.001489207823877679
1.5289944268000002,1.5653920322000001,1.5471932295000002,730748,0.0014392195496839377
1.5653920322000001,1.6017896376,1.5835908349,687256,0.0013535613793504524
1.6017896376,1.6381872430000002,1.6199884403000002,661127,0.0013020999075247456
1.6381872430000002,1.6745848484,1.6563860457000001,634787,0.001250222867917829
1.6745848484,1.7109824538000002,1.6927836511,619450,0.0012200164079158825
1.7109824538000002,1.7473800592000002,1.7291812565000002,602976,0.0011875706087327259
1.7473800592000002,1.7837776646,1.7655788619000001,582532,0.0011473058328130678
1.7837776646,1.8201752700000002,1.8019764673000003,561389,0.0011056643655234309
1.8201752700000002,1.8565728754000002,1.8383740727000002,552480,0.0010881179514817447
1.8565728754000002,1.8929704808000003,1.8747716781000001,553419,0.0010899673265839047
1.8929704808000003,1.9293680862000002,1.9111692835000003,544051,0.0010715169049044211
1.9293680862000002,1.9657656916000001,1.9475668889000002,545775,0.0010749123497139248
1.9657656916000001,2.002163297,1.9839644943,566230,0.0011151987903046414
2.002163297,2.0385609024,2.0203620997,600724,0.001183135259712423
2.0385609024,2.0749585078000004,2.0567597051,634521,0.001249698976781328
2.0749585078000004,2.1113561132000003,2.0931573105000005,647077,0.001274428214036622
2.1113561132000003,2.1477537186,2.1295549159,654900,0.0012898357341901872
2.1477537186,2.184151324,2.1659525213000004,672816,0.0013251215747975339
2.184151324,2.2205489294,2.2023501267,568987,0.001120628744678076
2.2205489294,2.2569465348000004,2.2387477321,517124,0.001018483759669211
2.2569465348000004,2.2933441402000003,2.2751453375000006,482585,0.0009504586620616451
2.2933441402000003,2.3297417456000002,2.3115429429,462957,0.000911801010831404
2.3297417456000002,2.366139351,2.3479405483000004,452220,0.0008906543223629354
2.366139351,2.4025369564,2.3843381537,443351,0.0008731866889432793
2.4025369564,2.4389345618000005,2.4207357591000003,436255,0.0008592110065951139
2.4389345618000005,2.4753321672000004,2.4571333645000006,431703,0.000850245771808072
2.4753321672000004,2.5117297726000003,2.4935309699,420097,0.0008273875743259963
2.5117297726000003,2.548127378,2.5299285753000005,412434,0.0008122951766605522
2.548127378,2.5845249834,2.5663261807,409626,0.000806764776994029
2.5845249834,2.6209225888000005,2.6027237861000003,403648,0.0007949910130316089
2.6209225888000005,2.6573201942000004,2.6391213915000007,401095,0.0007899628398305284
2.6573201942000004,2.6937177996000004,2.6755189969,397524,0.0007829296997987783
2.6937177996000004,2.7301154050000003,2.7119166023000005,390499,0.0007690938530547166
2.7301154050000003,2.7665130104,2.7483142077,386010,0.0007602526977473722
2.7665130104,2.8029106158,2.7847118131000004,380972,0.0007503302784026629
2.8029106158,2.8393082212000005,2.8211094185000003,373882,0.000736366413147802
2.8393082212000005,2.8757058266000004,2.8575070239,381201,0.0007507812974637861
2.8757058266000004,2.9121034320000003,2.8939046293000006,371936,0.0007325337358860306
2.9121034320000003,2.9485010374000002,2.9303022347,368054,0.0007248880765179953
2.9485010374000002,2.9848986428,2.9666998401000004,369350,0.0007274405686717752
2.9848986428,3.0212962482000005,3.0030974455000004,481239,0.0009478076941303275
3.0212962482000005,3.0576938536000005,3.0394950509000003,1395643,0.002748740591803932
3.0576938536000005,3.0940914590000004,3.0758926563000006,480798,0.000946939137772444
3.0940914590000004,3.1304890644000003,3.1122902617,418735,0.0008247050941458666
3.1304890644000003,3.1668866698,3.1486878671000005,396801,0.0007815057400555816
3.1668866698,3.2032842752,3.1850854725,386321,0.0007608652170836575
3.2032842752,3.2396818806000005,3.2214830779000003,370100,0.0007289177053348423
3.2396818806000005,3.2760794860000004,3.2578806833000007,360335,0.0007096853859817088
3.2760794860000004,3.3124770914000004,3.2942782887,355174,0.0006995207162242564
3.3124770914000004,3.3488746968000003,3.3306758941000005,346620,0.0006826734802030885
3.3488746968000003,3.3852723022,3.3670734995,339871,0.0006693812197510354
3.3852723022,3.4216699076000006,3.4034711049000004,333774,0.0006573730834380753
3.4216699076000006,3.4580675130000005,3.4398687103000007,329400,0.000648758422419068
3.4580675130000005,3.4944651184000004,3.4762663157,326760,0.0006435589013650718
3.4944651184000004,3.5308627238000003,3.5126639211000006,321982,0.0006341485560635591
3.5308627238000003,3.5672603292000002,3.5490615265,325653,0.0006413786476503848
3.5672603292000002,3.6036579346000006,3.5854591319000004,334463,0.0006587300796525462
3.6036579346000006,3.64005554,3.6218567373000004,331527,0.0006529475819955263
3.64005554,7.279816080000001,5.45993581,31029532,0.061113145806684845
7.279816080000001,10.919576619999999,9.09969635,33392420,0.06576689046737988
10.919576619999999,14.55933716,12.73945689,10908594,0.021484645519884975
14.55933716,18.199097700000003,16.37921743,8865702,0.01746113795736969
18.199097700000003,21.83885824,20.01897797,12842766,0.025294027351722054
21.83885824,25.47861878,23.65873851,5773808,0.011371604643080128
25.47861878,29.118379320000003,27.298499050000004,4099015,0.008073073785282624
29.118379320000003,32.75813986,30.93825959,8641249,0.017019074283455827
32.75813986,36.397900400000005,34.57802013,3594661,0.007079740739196568
36.397900400000005,40.03766094,38.21778067,2922206,0.005755330159512856
40.03766094,43.67742148,41.85754121,2666493,0.005251699429482355
43.67742148,47.317182020000004,45.497301750000005,2707475,0.005332414115783443
47.317182020000004,50.95694256,49.13706229,2784914,0.005484931430518447
50.95694256,54.596703100000006,52.77682283,2122389,0.004180078140253744
54.596703100000006,58.236463640000004,56.416583370000005,2645883,0.005211107713981271
58.236463640000004,61.87622418,60.05634391,13624944,0.02683453908618138
61.87622418,65.51598471999999,63.69610444999999,6412326,0.012629175773517827
65.51598471999999,69.15574526,67.33586499,2624404,0.005168804489466581
69.15574526,72.7955058,70.97562553,1606998,0.0031650075510339932
72.7955058,76.43526634,74.61538607,1348209,0.0026553185911693663
76.43526634,80.07502688,78.25514661,1199136,0.0023617169994714984
80.07502688,83.71478742,81.89490715,951445,0.0018738857231891625
83.71478742,87.35454795999999,85.53466768999999,830461,0.0016356058537964834
87.35454795999999,90.9943085,89.17442822999999,1116277,0.0021985249104513964
90.9943085,94.63406904,92.81418877,825845,0.001626514570014193
94.63406904,98.27382958,96.45394931,761948,0.0015006684348675288
98.27382958,101.91359012,100.09370985,1191444,0.0023465674858550822
101.91359012,105.55335065999999,103.73347039,774859,0.0015260968501433411
105.55335065999999,109.1931112,107.37323093,671081,0.001321704465316972
109.1931112,112.83287174,111.01299147,1093262,0.0021531965100507443
112.83287174,116.47263228,114.65275201,1303149,0.0025665722204522953
116.47263228,120.11239282,118.29251255,1193558,0.0023507310417293804
120.11239282,123.75215336,121.93227309,2647379,0.005214054109245202
123.75215336,127.3919139,125.57203362999999,4372895,0.00861248470432371
127.3919139,131.03167444,129.21179417,1839530,0.003622982941082417
131.03167444,134.67143498,132.85155471,619072,0.0012192719310376967
134.67143498,138.31119552,136.49131525,581741,0.0011457479460124196
138.31119552,141.95095606,140.13107579,460716,0.0009073873264821595
141.95095606,145.5907166,143.77083633,406671,0.0008009448585415447
145.5907166,149.23047714,147.41059687,366647,0.0007221169681380814
149.23047714,152.87023768,151.05035741,401501,0.0007907624631441354
152.87023768,156.50999822,154.69011795,378217,0.0007449042630603298
156.50999822,160.14975876,158.32987849,338855,0.0006673801919514672
160.14975876,163.7895193,161.96963903,299777,0.0005904154632590193
163.7895193,167.42927984,165.60939957,317402,0.000625128174841096
167.42927984,171.06904038,169.24916011,2835811,0.005585173863505281
171.06904038,174.70880092,172.88892065,1660833,0.0032710364207089496
174.70880092,178.34856146,176.52868119,618482,0.0012181099168627504
178.34856146,181.988322,180.16844173,1103607,0.002173571148423316
181.988322,185.62808254,183.80820227,445981,0.000878366514841768
185.62808254,189.26784308,187.44796281,332432,0.0006547299935689606
189.26784308,192.90760362,191.08772335,273222,0.0005381149778086904
192.90760362,196.54736416,194.72748389,246103,0.0004847036855877349
196.54736416,200.1871247,198.36724443,235687,0.00046418921161105913
200.1871247,203.82688524,202.00700497,224223,0.0004416106853371909
203.82688524,207.46664578,205.64676551,217890,0.00042913774335425235
207.46664578,211.10640632,209.28652605,220083,0.00043345689095706055
211.10640632,214.74616686000002,212.92628659000002,213852,0.0004211848395602991
214.74616686000002,218.3859274,216.56604713000002,194794,0.00038364981219398883
218.3859274,222.02568794,220.20580767,179036,0.00035261418614517383
222.02568794,225.66544848,223.84556821,198842,0.00039162241114344963
225.66544848,229.30520902,227.48532875,194858,0.00038377586118923726
229.30520902,232.94496956,231.12508929,189700,0.0003736170999784372
232.94496956,236.5847301,234.76484983,158561,0.0003122883552434421
236.5847301,240.22449064,238.40461037,968956,0.001908373909998453
240.22449064,243.86425118,242.04437091,794851,0.0015654714050340576
243.86425118,247.50401172,245.68413145,277966,0.0005474583595814773
247.50401172,251.14377226,249.32389199,202050,0.0003979406170302753
251.14377226,254.78353280000002,252.96365253,170640,0.0003360781335810254
254.78353280000002,258.42329334,256.60341307,157532,0.00031026172374171406
258.42329334,262.06305388,260.24317361,149246,0.0002939423178881488
262.06305388,265.70281442,263.88293415,138454,0.0002726873060643887
265.70281442,269.34257496,267.52269469,129128,0.00025431960403803707
269.34257496,272.98233550000003,271.16245523,151024,0.0002974441165373932
272.98233550000003,276.62209604000003,274.80221577000003,124815,0.0002458250834676259
276.62209604000003,280.26185658,278.44197631000003,121649,0.000239589597233932
280.26185658,283.90161712,282.08173685,117157,0.0002307425333799355
283.90161712,287.54137766,285.72149739,120090,0.0002365191224903032
287.54137766,291.1811382,289.36125793,188226,0.0003707140340566226
291.1811382,294.82089874,293.00101847,121634,0.00023956005450067065
294.82089874,298.46065928,296.64077901,144557,0.00028470725947065333
298.46065928,302.10041982,300.28053955,3005371,0.00591912492029149
302.10041982,305.74018036,303.92030009,1514230,0.0029822995324214493
305.74018036,309.3799409,307.56006063,1331852,0.002623103225305648
309.3799409,313.01970144,311.19982117,950586,0.001872193909331063
313.01970144,316.65946198,314.83958171,1915519,0.0037726444582688243
316.65946198,320.29922252,318.47934225,820782,0.0016165429127807148
320.29922252,323.93898306,322.11910279,615158,0.001211563247172037
323.93898306,327.5787436,325.75886333,435606,0.0008579327910026731
327.5787436,331.21850414,329.39862387,553211,0.0010895576673493473
331.21850414,334.85826468,333.03838441,339322,0.0006682999557136702
334.85826468,338.49802522,336.67814495,301421,0.0005936533468244624
338.49802522,342.13778576,340.31790549,265991,0.0005238734108611728
342.13778576,345.7775463,343.95766603,184813,0.000363992077481892
345.7775463,349.41730684,347.59742657,50899,0.00010024637201793607
349.41730684,353.05706738000003,351.23718711000004,51644,0.00010171366110324938
353.05706738000003,356.69682792000003,354.87694765000003,67090,0.0001321347983002285
356.69682792000003,360.33658846000003,358.51670819000003,189590,0.000373400453267854
360.33658846000003,363.976349,362.15646873000003,45407,8.942979261318342e-05
