bin_start,bin_end,bin_midpoint,count,probability
0.0003032685546875,0.000918374300746914,0.000610821427717207,197579,0.0003891349130028447
0.000918374300746914,0.0015334800468063282,0.001225927173776621,5565512,0.01096136243191983
0.0015334800468063282,0.002148585792865742,0.001841032919836035,12808383,0.025226309498540406
0.002148585792865742,0.002763691538925156,0.002456138665895449,11258220,0.022173239363833634
0.002763691538925156,0.0033787972849845705,0.0030712444119548633,10653288,0.02098181638268363
0.0033787972849845705,0.003993903031043984,0.0036863501580142776,11378373,0.022409882565803636
0.003993903031043984,0.004609008777103398,0.004301455904073691,20319718,0.04002000058797917
0.004609008777103398,0.005224114523162812,0.004916561650133105,31115307,0.06128208100305095
0.005224114523162812,0.005839220269222226,0.0055316673961925186,30177484,0.059435024020694185
0.005839220269222226,0.00645432601528164,0.006146773142251934,29160413,0.057431886869971104
0.00645432601528164,0.007069431761341054,0.006761878888311347,34082705,0.06712641750933358
0.007069431761341054,0.007684537507400468,0.00737698463437076,38398162,0.07562577717945296
0.007684537507400468,0.008299643253459882,0.007992090380430176,36017057,0.0709361538539698
0.008299643253459882,0.008914748999519296,0.008607196126489589,29027898,0.05717089651676266
0.008914748999519296,0.00952985474557871,0.009222301872549004,19677573,0.03875528602463888
0.00952985474557871,0.010144960491638124,0.009837407618608417,17108499,0.033695454830595634
0.010144960491638124,0.010760066237697537,0.01045251336466783,17577130,0.03461843087266203
0.010760066237697537,0.011375171983756953,0.011067619110727244,13408694,0.026408631348330366
0.011375171983756953,0.011990277729816366,0.01168272485678666,11225046,0.02210790265495285
0.011990277729816366,0.012605383475875781,0.012297830602846074,8652272,0.01704078425337181
0.012605383475875781,0.013220489221935194,0.012912936348905488,6300084,0.01240811340906986
0.013220489221935194,0.013835594967994608,0.013528042094964901,4793925,0.009441709836658563
0.013835594967994608,0.014450700714054023,0.014143147841024314,3902215,0.0076854731248938175
0.014450700714054023,0.015065806460113436,0.01475825358708373,3521026,0.00693471546161664
0.015065806460113436,0.01568091220617285,0.015373359333143145,3256026,0.006412793840666267
0.01568091220617285,0.016296017952232265,0.015988465079202558,2971054,0.005851537055136192
0.016296017952232265,0.016911123698291678,0.01660357082526197,2825743,0.005565344780940269
0.016911123698291678,0.01752622944435109,0.017218676571321385,2346263,0.004621001464663721
0.01752622944435109,0.018141335190410505,0.017833782317380798,2533823,0.00499040380136354
0.018141335190410505,0.01875644093646992,0.018448888063440215,2407668,0.004741939567057901
0.01875644093646992,0.019371546682529335,0.01906399380949963,2203571,0.004339967351695228
0.019371546682529335,0.01998665242858875,0.01967909955555904,2013535,0.003965688494491737
0.01998665242858875,0.020601758174648162,0.020294205301618455,1575193,0.0031023671089421946
0.020601758174648162,0.021216863920707575,0.02090931104767787,1374870,0.0027078278452680755
0.021216863920707575,0.021831969666766992,0.021524416793737282,1240591,0.0024433632666280933
0.021831969666766992,0.022447075412826405,0.0221395225397967,1167811,0.0023000219248440626
0.022447075412826405,0.02306218115888582,0.022754628285856112,1202439,0.0023682223093356458
0.02306218115888582,0.023677286904945232,0.023369734031915525,1332288,0.002623961934085778
0.023677286904945232,0.024292392651004645,0.02398483977797494,1353777,0.002666284853755976
0.024292392651004645,0.024907498397064062,0.024599945524034356,1118596,0.0022030922170135996
0.024907498397064062,0.025522604143123476,0.02521505127009377,903418,0.001779295799832998
0.025522604143123476,0.02613770988918289,0.025830157016153182,841237,0.0016568293533714314
0.02613770988918289,0.026752815635242302,0.026445262762212596,782787,0.0015417111694297357
0.026752815635242302,0.027367921381301716,0.02706036850827201,767254,0.0015111186843798409
0.027367921381301716,0.02798302712736113,0.027675474254331422,756243,0.0014894323486504652
0.02798302712736113,0.028598132873420546,0.028290580000390836,703248,0.0013850578720381443
0.028598132873420546,0.02921323861947996,0.028905685746450253,729865,0.0014374804674526201
0.02921323861947996,0.029828344365539373,0.029520791492509666,704944,0.0013883981704122268
0.029828344365539373,0.030443450111598786,0.03013589723856908,648454,0.0012771402369500132
0.030443450111598786,0.0310585558576582,0.030751002984628493,641508,0.001263459981934461
0.0310585558576582,0.031673661603717616,0.03136610873068791,682590,0.0013443716197906242
0.031673661603717616,0.03228876734977703,0.03198121447674732,607853,0.0011971759360737636
0.03228876734977703,0.03290387309583644,0.032596320222806736,546972,0.0010772698598281798
0.03290387309583644,0.033518978841895856,0.03321142596886615,536686,0.0010570114228731025
0.033518978841895856,0.03413408458795527,0.03382653171492556,526106,0.0010361739483461026
0.03413408458795527,0.03474919033401468,0.034441637460984977,597662,0.001177104603096008
0.03474919033401468,0.0353642960800741,0.03505674320704439,519137,0.0010224483944728832
0.0353642960800741,0.03597940182613351,0.0356718489531038,534487,0.0010526804581769897
